DisplayName (class=java.lang.String)
2948637 = 5-phospho-alpha-D-ribose+1-diphosphate
2948634 = Mg2%2B
2949966 = 2-hydroxy-3-methylvalerate
2948635 = PPi
2949965 = %3F
2948629 = 5.3.3.-
2948627 = Pi
2949959 = propionylcarnitine
2949958 = carnitine
2950946 = PLP
2950948 = 2.7.7.6
2950947 = CO2
2935312 = 4.2.1.49
2936643 = 2.7.4.3
2936642 = H2O2
2950941 = %28S%29-2%2C3-epoxysqualene
2935310 = 1-methylhistidine
2936641 = O2
2936640 = FAD
2950943 = 4.1.1.28
2936647 = 2.1.2.2
2935315 = NAD%2B
2935314 = H2O
2936645 = Pi
2950940 = 5.4.99.7
c_Unknown+-+17010 = Unknown+-+17010
2935313 = trans-urocanate
2935318 = NH3
2936649 = tetrahydrofolate
2935317 = 4.3.1.3
2936648 = H%2B
2948621 = 1.3.99.12
2949953 = vitamin+D3
2948622 = 2-methylbutyryl-CoA
2949952 = 1.14.13.159
2948620 = NADH
2949950 = H%2B
2948626 = H2O
2949956 = CoA
2948623 = tiglyl-CoA
2949955 = 2.3.1.7
2948624 = 3.6.1.5
2935341 = H%2B
2936672 = H2O
2935340 = NADH
2936671 = 1.1.1.205
2936670 = H2O
2935345 = Zn2%2B
2936676 = NADH
2935344 = H2O
2936675 = H%2B
2950974 = ribose+1-P
2935343 = 3.4.13.18
2936674 = NAD%2B
2950977 = 4.2.1.17
2935342 = Imidazole-+4-acetaldehyde
2950976 = 2%27-deoxyinosine
c_N-acetylcarnosine = N-acetylcarnosine
2935349 = 1.1.1.27
2935347 = beta-alanine
2936678 = 5.3.3.-
2950973 = 2.4.2.1
2950972 = acetoacetate
2948650 = ATP
2948651 = 3.2.2.6
2949981 = 1.1.1.146
2949986 = H%2B
2948655 = H2O
2949985 = NADPH
2948652 = ADP-ribose
2949984 = cortisone
2948653 = nicotinamide
2949983 = NADP%2B
2948658 = taurocholenate+sulfate
2948659 = 2.7.8.2
2949989 = AMP
2948656 = Detox
2949988 = Mg2%2B
2948657 = taurocholate
2949987 = 2.7.4.3
c_phenylacetylglutamine = phenylacetylglutamine
2948649 = PPi
2935330 = carnosine
2936661 = aspartate
2936660 = H%2B
2950969 = 4.1.3.4
2950964 = H2O
2935333 = %3F
2936664 = ATP
2935332 = Cd2%2B
2936663 = Mg2%2B
2950966 = Peptidase
2935331 = H2O
2935338 = H2O
2936669 = Pi
2950960 = H2O
2935337 = Imidazoleacetic+acid
2935336 = 1.2.1.3
2950962 = 3.3.2.6
2935335 = N-carbamyl-+glutamate
2936666 = 3.1.3.5
c_hexanoylcarnitine+%28C6%29 = hexanoylcarnitine+%28C6%29
2935339 = NAD%2B
c_glycerophosphoglycerol = glycerophosphoglycerol
2949971 = O2
2948643 = H2O
2949975 = NADPH
2948644 = 6.2.1.2
2949974 = H2O
2948641 = glucose
2949973 = NADP%2B
2948642 = Pi
2949972 = H%2B
2948647 = CoA
2949979 = acetone
2948648 = AMP
2949978 = H%2B
2948645 = Medium+Chain+Fatty+Acid
2949977 = CO2
2948646 = Medium-chain+acyl-CoA
2949976 = 4.1.1.4
2936690 = 2.7.7.6
2935363 = H2O
2936694 = 3.1.4.17
2935362 = topaquinone
2936693 = PPi
2935361 = NH3
2935360 = Cu2%2B
2935367 = CO2
2936698 = 1.7.3.3
2950997 = FAD
2935366 = PLP
2950996 = H2O
2935365 = 4.1.1.28
2935364 = O2
2936695 = H2O
2950998 = 2.3.1.65
2950995 = O2
2950994 = %5B2Fe-2S%5D
2950991 = H2O2
2950990 = 1.17.3.2
2948672 = 1.2.1.5
2948673 = NAD%2B
c_5alpha-androstan-3beta%2C17beta-diol+monosulfate+%282%29 = 5alpha-androstan-3beta%2C17beta-diol+monosulfate+%282%29
2948676 = NADH
2948677 = homovanillate+%28HVA%29
2948674 = H%2B
2948675 = Fe2%2B
2948678 = 3-methoxy-+4-hydroxyphenyl+acetaldehyde
2948679 = 1.14.-.-
c_isobutyrylglycine = isobutyrylglycine
2935352 = imidazole+lactate
2935351 = H%2B
2950989 = L-urobilin
2935350 = NADH
2936681 = 2.4.2.1
2936687 = H2O
2950986 = H%2B
2935355 = 1.4.3.22
2936686 = NH3
2936685 = 3.5.4.4
2935353 = NAD%2B
2936684 = ribose+1-P
2950987 = Microbiome
2950982 = NAD%2B
2935359 = H%2B
2950981 = 1.1.1.35
c_Unknown+-+21959 = Unknown+-+21959
2935358 = H2O2
2950983 = NADH
2950980 = H2O
c_deoxycarnitine = deoxycarnitine
2949993 = 2%27%2C3%27-cGMP
2948662 = H%2B
2949992 = 5.3.3.-
2949991 = ADP
2948660 = Diacylglycerol+%28DAG%29
2948665 = 3.1.2.4
2949997 = inositol+1%2C4-bisphosphate
2948666 = CoA
2948663 = cytidine+5%27-diphosphocholine
2949995 = 3.1.3.57
2948664 = CMP
2949994 = RNA
2948669 = 1.8.4.11
2948667 = 2-ethylhydracrylate
2949999 = H%2B
2948668 = 2-ethylhydracryyl-CoA
2949998 = 1.2.1.12
2935381 = H%2B
2935380 = NADP%2B
2935385 = 6.3.2.11
2935384 = NADPH
2935382 = methylimidazoleacetic+acid
2935389 = ATP
2935388 = ADP
2935387 = beta-alanine
2935386 = Pi
2948690 = 1.3.5.1
2948691 = succinate
2948694 = Fe2%2B
2948695 = Ubiquinones
2948692 = fumarate
2948693 = Ubiquinol-10
2948698 = 3a%2C21-dihydroxy-+5b-pregnane-11%2C20-dione
2948699 = NADP%2B
2948696 = FAD
2948697 = 1.1.1.146
c_alpha-hydroxyisovalerate = alpha-hydroxyisovalerate
2935370 = UV
2935373 = 2.1.1.8
2935372 = cis-urocanate
2935378 = 1.2.1.5
2935377 = SAM
c_heme = heme
2935376 = SAH
2935379 = H2O
2948680 = sphinganine
2787702 = allopregnanolone
2948683 = H2O
2787701 = NADP%2B
2948684 = phytosphingosine
2787704 = H%2B
2948681 = e-+acceptor
2787703 = NADPH
2948682 = O2
2787706 = H2O
2948687 = glycerol+3-phosphate+%28G3P%29
2787705 = 1.14.99.10
2948688 = ethanolamine
2948685 = 3.1.4.2
2787707 = O2
2948686 = glycerophosphoethanolamine
2948689 = H2O
c_1-%281-enyl-oleoyl%29-2-linoleoyl-GPE+%28P-18%3A1%2F18%3A2%29* = 1-%281-enyl-oleoyl%29-2-linoleoyl-GPE+%28P-18%3A1%2F18%3A2%29*
c_gamma-CEHC+glucuronide* = gamma-CEHC+glucuronide*
2953269 = PPi
2953265 = ADP
2953266 = 2.7.7.7
2953263 = ATP
2953261 = 2.7.1.173
2953260 = galactitol+%28dulcitol%29
c_1-%281-enyl-stearoyl%29-GPE+%28P-18%3A0%29* = 1-%281-enyl-stearoyl%29-GPE+%28P-18%3A0%29*
2953258 = NADP%2B
2953259 = NADPH
2953256 = H%2B
2787601 = oxidized+adrenal+ferredoxin
2787600 = H2O
2953255 = 1.1.1.21
2787603 = O2
2953252 = 5.3.3.5
2787602 = H%2B
2787604 = reduced+adrenal+ferredoxin
2953251 = taurine
2787607 = UDP
2787606 = 2.4.1.17
2787609 = testosterone+glucuronide
c_myristoleate+%2814%3A1n5%29 = myristoleate+%2814%3A1n5%29
2787608 = UDP-glucuronate
p_Phosphatidylcholine+%28PC%29 = Phosphatidylcholine+%28PC%29
c_pregnanolone%2Fallopregnanolone+sulfate = pregnanolone%2Fallopregnanolone+sulfate
c_imidazole+propionate = imidazole+propionate
2936713 = 2.7.4.6
2936712 = 5-formamido-1-%285-phosphoribosyl%29+imidazole-4-carb
2936710 = H2O
2936717 = ADP
2953289 = Fe2%2B
2936716 = ATP
2787611 = 1.14.15.4
2953288 = ascorbate
2787614 = oxidized+ferredoxin
2953285 = 2-hydroxyphenylacetate
2787613 = reduced+ferredoxin
2953286 = CO2
2936719 = tetrahydrofolate
2787616 = H2O
2936718 = 2.1.2.3
2953284 = 1.13.11.27
2787618 = 3-b-HSD+%2F+SDI
2953281 = 3.3.2.10
2787617 = O2
2953282 = 11%2C12-DHET
2936702 = Cu2%2B
2936701 = H2O
c_Unknown+-+12063 = Unknown+-+12063
2787621 = NADH
2953278 = Peptidase
2936705 = 2.7.7.6
2787620 = NAD%2B
2936704 = O2
2953276 = Cardiolipin
2936703 = H2O2
2787622 = H%2B
c_gamma-glutamylcitrulline* = gamma-glutamylcitrulline*
2787625 = H2O
2953274 = 2.7.8.-
c_famotidine = famotidine
2936709 = 2.1.2.3
2787624 = 1.14.14.1
2936707 = PPi
2787626 = estriol
2787629 = NADPH
2953270 = 4.3.1.3
2787628 = NADP%2B
2953271 = NH3
2948717 = PLP
2948718 = glutamate
2948715 = 2.6.1.7
2948716 = kynurenine
2948719 = alpha-KG
2935400 = beta-alanine
2936735 = Pentose+Phosphate+Pathway
2935402 = HISTIDINE+METABOLISM
2936733 = PURINE+METABOLISM
2787630 = O2
2935401 = Pi
2936732 = Pi
2935408 = phosphatidylinositol-3%2C5-+diphosphate%2C+PI%283%2C5%29P2
2787632 = 1.14.15.6
2935407 = PI%283%29P
2936738 = Aspartate+Glutamate+Metabolism
2787631 = H%2B
2935406 = 2.7.1.150
2935405 = Aspartate+Glutamate+Metabolism
2787633 = H%2B
2787638 = H2O
2935409 = 2.7.1.159
2787637 = reduced+adrenal+ferredoxin
c_3-methoxycatechol+sulfate+%281%29 = 3-methoxycatechol+sulfate+%281%29
2787639 = O2
2948710 = glutamate
2948713 = phenylpyruvate
2948714 = phenylalanine
2948711 = PLP
2948712 = alpha-KG
2948706 = H%2B
2948707 = N-acetylserotonin
2948704 = SAM
2948705 = SAM
2948708 = melatonin
2948709 = 2.6.1.1
2936720 = 10-formyl-THF
2936723 = 2.4.2.7
2787641 = 4.1.2.30
2787640 = oxidized+adrenal+ferredoxin
2936728 = PPi
2787643 = O2
2936727 = PRPP
2787642 = H2O
2936726 = Mg2%2B
2953298 = 1.14.99.9
c_N6-succinyladenosine = N6-succinyladenosine
c_3%2C7-dimethylurate = 3%2C7-dimethylurate
2787644 = acetate
2787647 = 2.4.1.17
2953296 = FADH2
2787646 = dehydro+epiandrosterone
c_Unknown+-+24027 = Unknown+-+24027
2787649 = UDP-glucuronate
2953294 = FAD
2936729 = 2.7.4.8
2953295 = H2O
2953293 = O2
2953290 = O2
2953291 = 1.14.14.1
2948702 = tetrahydrocorticosterone
2948703 = 2.1.1.4
2948700 = H%2B
2948701 = NADPH
2948739 = CO2
c_arachidonate+%2820%3A4n6%29 = arachidonate+%2820%3A4n6%29
2948738 = malonyl+CoA
c_Unknown+-+12013 = Unknown+-+12013
2782799 = 8%2C9-DHET
2936753 = acetyl+CoA
2782798 = 3.3.2.10
2935421 = 2.7.1.140
2936752 = oxaloacetate
2782795 = 5.3.99.5
2935420 = inositol+4-P
2936751 = 2.3.3.8
2782796 = thromboxane+A2
2936750 = CO2
2782793 = 5%2C6-epoxytetraene
2935426 = phosphatidylinositol-4%2C5-+diphosphate
2787650 = UDP
2936757 = H2O2
2782794 = lipoxin+B4
2936756 = aspartate
2782791 = O2
2935424 = 2.7.4.68
2787652 = 2.1.1.6
2936755 = 1.4.3.2
2782792 = 3.3.2.-
2935423 = inositol+1%2C3%2C4%2C5%2C6-+pentakisphosphate
2787651 = 2-methoxyestrone+3-glucuronide
2936754 = citrate
2787654 = SAH
2935429 = inositol+2-monophosphate
2936759 = NH3
2935427 = 2.7.1.64
2787655 = SAM
2936758 = H2O
2787657 = 1.14.99.10
2787659 = O2
2948731 = 5.3.3.-
2948732 = RNA
2948735 = E1%2FE3
2948736 = gondoate+%2820%3A1%28n-9%29%29
2948733 = 2%27%2C3%27-cAMP
2948734 = 3%27-AMP
2948728 = 2-hydroxyglutarate
2948729 = H%2B
2948726 = NADP%2B
2948727 = NADPH
2782788 = 1.13.11.33
c_Unknown+-+12026 = Unknown+-+12026
2935411 = inositol+1%2C3%2C4%2C6-tetra+kisphosphate
2936742 = TPP
2782787 = prostaglandin+I2
2935410 = Inositol+1%2C3%2C4-trisphosphate
2936741 = NAD%2B
2782784 = O2
2936740 = alpha-KGDH
2782785 = 5.3.99.4
2782782 = 8-HPETE
2935415 = 3.1.3.56
2936746 = FAD
2935414 = Phosphatidylinositol
2787660 = H2O
2936745 = succinyl+CoA
2782780 = 11H-14%2C15-EETA
2935413 = PI%284%29P
2785000 = CoA
2787663 = H%2B
2936744 = NADH
2781450 = TCA+Cycle
2782781 = 1.13.11.40
2935412 = 2.7.1.67
2787662 = 1.3.1.3
2936743 = lipoamide
2935419 = myo-inositol
2785002 = glutarylcarnitine+%28C5%29
2787665 = aldosterone
2935418 = 3.1.3.25
2785003 = 1.5.1.21
2787664 = NADP%2B
2936749 = alpha-ketoglutarate
2935417 = inositol-1%2C4%2C5-+triphosphate
2936748 = H%2B
2935416 = inositol-1%2C3%2C4%2C5-+tetraphosphate
2785005 = NADPH
2787666 = NADPH
2936747 = CoA
2785006 = NADP%2B
2787669 = DHEA+sulfate
c_aspartate = aspartate
2787668 = 3.1.6.2
2785008 = H%2B
2785009 = Lysine+Catabolism
c_Unknown+-+21668++-+retired+for+glyco-beta-muricholate** = Unknown+-+21668++-+retired+for+glyco-beta-muricholate**
2948720 = 4-%282-aminophenyl%29-+2%2C4-dioxobutanoate
2948721 = 2.3.3.8
p_Disaccharides+and+Oligosaccharides = Disaccharides+and+Oligosaccharides
2948725 = IDH*
2948722 = citrate
2948723 = acetyl+CoA
2781448 = Proline+Metabolism
2782779 = O2
2782777 = 1.14.14.1
2782778 = 15-HPETE
2782775 = 9-HETE
2782776 = 9-HETE+sulfate
2781442 = Arginine+Metabolism+And+Urea+Cycle
2782773 = GSSG
2787670 = SO4
2782774 = SULF
2787672 = H2O
2782772 = selenide
2787674 = H%2B
2785012 = TCA+Cycle
2787673 = 1.1.1.62
2787676 = NADH
2787675 = NAD%2B
2785015 = Fatty+Acid+Metabolism
2785017 = Tryptophan+Metabolism
2787679 = 1.3.1.22
c_Unknown+-+14658 = Unknown+-+14658
p_Pyrimidine+Metabolism%2C+Orotate+containing = Pyrimidine+Metabolism%2C+Orotate+containing
c_Unknown+-+14662 = Unknown+-+14662
c_lactosyl-N-palmitoyl-sphingosine+%28d18%3A1%2F16%3A0%29 = lactosyl-N-palmitoyl-sphingosine+%28d18%3A1%2F16%3A0%29
2782768 = 1.11.1.9
2781438 = BCAA+Metabolism
2782769 = GSH
2781435 = GABA+SHUNT
2782766 = leukotriene+d%28%2C4%29
2781436 = ASPARTATE+GLUTAMATE+METABOLISM
2782767 = leukotriene+e%28%2C4%29
2781433 = NAD%2B
2782764 = H2O
2782765 = glycine
2781431 = H%2B
2782762 = linoleate+%2818%3A2n6%29
2781432 = TPP
2782763 = 2.3.2.-
2787680 = 5a-androstane-3%2C17-dione
2782760 = LOX%2FROS
2787683 = NADP%2B
2781430 = CoA
2782761 = C-18+Oxylipid
2785021 = Beta-oxidation
2787682 = NADPH
2787685 = 1.1.1.62
2787684 = H%2B
2787686 = 16a-hydroxyestrone
2787689 = NADH
2787688 = H%2B
c_mannitol%2Fsorbitol = mannitol%2Fsorbitol
c_Unknown+-+12007 = Unknown+-+12007
c_maleate = maleate
2781428 = CO2
2782759 = 11%2C12-DHET
2781426 = lipoamide
2782757 = 3.3.2.10
2781427 = NADH
2782758 = 11%2C12-EET
2781424 = alpha-KGDH
2782755 = NADP%2B
c_sphingomyelin+%28d18%3A1%2F20%3A1%2C+d18%3A2%2F20%3A0%29* = sphingomyelin+%28d18%3A1%2F20%3A1%2C+d18%3A2%2F20%3A0%29*
2781425 = FAD
2782756 = 15-keto+prostaglandin+F2alpha
2782753 = H%2B
2787690 = NAD%2B
2953209 = FAD
2782754 = NADPH
2781420 = ATP
2782751 = 1.1.1.196
2787692 = NADH
2781421 = ADP
2782752 = prostaglandin+F2alpha
2787691 = 1.14.14.1
2953208 = FADH2
c_formiminoglutamate = formiminoglutamate
2787694 = H%2B
2782750 = 14%2C15-DHET
2787693 = NAD%2B
2953206 = formate
2953203 = 1.14.14.1
2953204 = H2O
2787698 = H2O
2787697 = O2
2953202 = H2O
2787699 = 1.1.1.213
2781417 = H%2B
2782748 = 3.3.2.10
2781418 = NAAGS
c_tyramine+O-sulfate = tyramine+O-sulfate
2781415 = CO2
2782746 = 14%2C15-EET
2781416 = PLP
2782744 = oleate+%2818%3A1n9%29
c_2-arachidonoyl-GPC+%2820%3A4%29* = 2-arachidonoyl-GPC+%2820%3A4%29*
2782745 = 1.14.14.1
2781411 = H%2B
2782742 = dopamine
2781412 = 4.1.1.15
2782743 = palmitate+%2816%3A0%29
2782740 = N-palmitoyldopamine
2781408 = NAD%2B
2781406 = H2O
2781407 = NADH
2782738 = N-oleoyldopamine
2781404 = carnitine
2782735 = N-arachidonoyldopamine
2781405 = 1.2.1.24
2781403 = succinylcarnitine
2782734 = 3.5.1.99
2781400 = 2.3.1.7
2782731 = 1.14.99.1
2781401 = CoA
2782732 = PGG2
2953229 = ADP
2953227 = NADP%2B
2953228 = 2.7.1.59
2953226 = NADPH
2953223 = 1.14.13.n7
2953221 = H2O2
2953222 = H2O
2953220 = NH3
2782728 = 12-HPETE
2782729 = O2
2782726 = prostaglandin+E2
2782727 = 1.13.11.31
2782724 = 5.3.99.3
2782722 = 5-oxoETE
2782723 = 5-HETE
2782720 = NADPH
2782721 = NADP%2B
2953218 = FAD
2953219 = O2
2953217 = H%2B
2953214 = 1.4.3.14
2953213 = S-methylglutathione
2953210 = O2
2953211 = 2.5.1.18
c_Unknown+-+14626 = Unknown+-+14626
2782719 = 1.1.1.-
2782717 = prostaglandin+D2
2782718 = prostaglandin+H2
2782715 = 5-HPETE
2782716 = 5.3.99.2
2782713 = arachidonate+%2820%3A4n6%29
2782714 = O2
2782712 = 1.13.11.34
2782710 = Fatty+Acid+Metabolism
2953248 = Microbiome
2953245 = Zn2%2B
2953246 = H2O
2953244 = H%2B
2953242 = 3.1.1.27
c_xylose = xylose
2782707 = Phospholipid+Metabolism
2782704 = TAG+Lypolysis
2782701 = Sphingolipid+Metabolism
2953239 = Peptidase
2953236 = pyruvate
2953237 = cyanide
2953234 = 2.8.1.2
2953235 = thiosulfate
2953233 = ATP
2953230 = H%2B
2953231 = N-acetylglucosamine
2782816 = H%2B
2782814 = 20%3A3n6
c_arginine = arginine
2782815 = H2O
2782812 = Phosphatidylethanolamine+%28PE%29
2782813 = Phosphatidylcholine+%28PC%29
2782811 = 20%3A5n3
c_homostachydrine* = homostachydrine*
2782809 = Phosphatidylinositol+%28PI%29
2782807 = 3.1.1.4
2782808 = Ca2%2B
2782805 = GSSG
2782806 = selenide
2782803 = 15-HETE
2782804 = GSH
2782801 = 1.11.1.9
2782800 = 8%2C9-EET
c_indolelactate = indolelactate
c_1-arachidonoyl-GPA+%2820%3A4%29 = 1-arachidonoyl-GPA+%2820%3A4%29
c_sphingomyelin+%28d18%3A1%2F14%3A0%2C+d16%3A1%2F16%3A0%29* = sphingomyelin+%28d18%3A1%2F14%3A0%2C+d16%3A1%2F16%3A0%29*
p_Hemoglobin+and+Porphyrin+Metabolism = Hemoglobin+and+Porphyrin+Metabolism
c_docosatrienoate+%2822%3A3n6%29* = docosatrienoate+%2822%3A3n6%29*
p_Creatine+Metabolism = Creatine+Metabolism
c_caffeic+acid+sulfate = caffeic+acid+sulfate
c_1-docosahexaenoylglycerol+%2822%3A6%29 = 1-docosahexaenoylglycerol+%2822%3A6%29
c_12%2C13-DiHOME = 12%2C13-DiHOME
c_N-octanoylglycine = N-octanoylglycine
c_serotonin = serotonin
c_Unknown+-+18249 = Unknown+-+18249
c_N-acetylarginine = N-acetylarginine
c_N-acetylcitrulline = N-acetylcitrulline
c_4-methyl-2-oxopentanoate = 4-methyl-2-oxopentanoate
2948759 = glucose
2936771 = isocitrate
2936770 = IDH
2936775 = H%2B
2935443 = PI%283%2C4%29P2
2936774 = NAD%28P%29%2B
2935442 = 3.1.3.66
2936773 = CO2
2935441 = inositol-1-P
2935448 = 1.13.99.1
2936779 = pyruvate
2935447 = inositol+1%2C3-bisphosphate
2936778 = NAD%28P%29H
2936777 = MDH
2935445 = 3.1.3.64
2936776 = NAD%28P%29H
2935449 = glucuronate
c_erythronate* = erythronate*
2948750 = 1.14.99.23
2948753 = H2O
p_Ceramides = Ceramides
2948752 = O2
2948758 = glucose+1-phosphate
2948755 = 2.4.1.1
2948756 = glycogen+%28n-1+residue%29
2948748 = H%2B
2948749 = adenylosuccinate
2936760 = O2
2935433 = 3.1.3.62
2936764 = Mg2%2B
2936763 = GTP
2936762 = 4.1.1.32
2935430 = 3.1.3.36
2936768 = CO2
2935436 = 3.1.3.25
2936767 = Mn2%2B
2936766 = GDP
2935439 = 3.1.3.25
2936769 = phosphoenolpyruvate+%28PEP%29
2948742 = IMP
2948743 = GTP
2948740 = CoA
2948741 = 6.3.4.4
2948746 = aspartate
2948747 = GDP
2948744 = Mg2%2B
2948745 = Pi
c_stearoylcarnitine+%28C18%29 = stearoylcarnitine+%28C18%29
2936793 = Ubiquinol-10
c_4-methylcatechol+sulfate = 4-methylcatechol+sulfate
2935461 = inositol+3%2C4%2C5%2C6-+tetrakisphosphate
2936792 = fumarate
2935460 = 2.7.1.134
2936791 = succinate
2936790 = 1.3.5.1
2935466 = 2.7.1.154
2936797 = IDH*
2936796 = Ubiquinones
2936795 = Fe2%2B
2935463 = 4.6.1.13
2936794 = FAD
2935469 = 2.7.1.153
2936798 = NADPH
c_1-palmityl-2-dihomo-linolenoyl-GPC+%28O-16%3A0%2F20%3A3%29* = 1-palmityl-2-dihomo-linolenoyl-GPC+%28O-16%3A0%2F20%3A3%29*
2948771 = 2.3.1.7
2948772 = carnitine
2948770 = 4-hydroxy-+2-oxoglutarate
2948775 = isovaleryl-CoA
2948776 = UV
2948773 = CoA
c_4-ethylphenylsulfate = 4-ethylphenylsulfate
2948774 = isovalerylcarnitine
2948779 = 5.1.99.1
2948777 = cis-urocanate
2948778 = trans-urocanate
2935451 = ISO
2936782 = CO2
2936781 = malate
2936780 = Mn2%2B
c_1-eicosenoyl-GPC+%2820%3A1%29* = 1-eicosenoyl-GPC+%2820%3A1%29*
2935455 = inositol+hexakisphosphate
2936786 = NADH
2935454 = 2.7.1.158
2935453 = scyllo-inositol
2936784 = 1.1.1.37
2936783 = NAD%28P%29%2B
2935459 = glucose-6-phosphate
2936789 = H%2B
2935457 = 5.5.1.4
2936787 = NAD%2B
2948760 = Pi
2948761 = 3.5.1.2
c_dihomo-linolenate+%2820%3A3n3+or+n6%29 = dihomo-linolenate+%2820%3A3n3+or+n6%29
2948765 = H%2B
2948763 = H2O
2948769 = pyruvate
2948766 = NH3
2948767 = 4.1.3.16
c_1-stearoyl-GPE+%2818%3A0%29 = 1-stearoyl-GPE+%2818%3A0%29
c_cys-gly%2C+oxidized = cys-gly%2C+oxidized
c_Unknown+-+21821 = Unknown+-+21821
2935484 = 3.1.4.11
c_nicotinamide = nicotinamide
2935481 = 2.7.1.159
2935488 = 2.7.1.154
2935486 = 1%2C2-dipalmitoylglycerol
c_Unknown+-+21829 = Unknown+-+21829
c_N-behenoyl-sphingadienine+%28d18%3A2%2F22%3A0%29* = N-behenoyl-sphingadienine+%28d18%3A2%2F22%3A0%29*
c_1-linoleoyl-GPI+%2818%3A2%29* = 1-linoleoyl-GPI+%2818%3A2%29*
2948790 = leukotriene+B4
2948793 = NADP%2B
2948794 = 2.7.1.31
2948791 = NADPH
2948792 = 20-hydroxy-+leukotriene-b%28%2C4%29
2948797 = glyceraldehyde
2948798 = glyceraldehyde-3-phosphate
2948795 = ADP
2948796 = ATP
2948799 = 2.4.1.1
c_Unknown+-+21834 = Unknown+-+21834
2935472 = 2.7.1.151
2935471 = PI%283%2C4%2C
2935476 = inositol+1%2C4-bisphosphate
2935475 = 3.1.3.57
2935474 = inositol-1%2C4%2C5%2C6-+tetrakisphosphate
2935478 = 2.7.1.151
2948782 = Co2%2B
2948783 = Microbiome
2948780 = %28S%29-methylmalonyl-CoA
2948781 = %28R%29-methylmalonyl-CoA
2948786 = 1.14.13.30
2948787 = H2O
2948784 = lithocholate
2948788 = H%2B
2948789 = O2
c_vanillylmandelate+%28VMA%29 = vanillylmandelate+%28VMA%29
2935491 = 3.1.4.3
c_theophylline = theophylline
2935494 = 3.1.3.67
c_sphingomyelin+%28d18%3A1%2F22%3A1%2C+d18%3A2%2F22%3A0%2C+d16%3A1%2F24%3A1%29* = sphingomyelin+%28d18%3A1%2F22%3A1%2C+d18%3A2%2F22%3A0%2C+d16%3A1%2F24%3A1%29*
2935497 = 2.7.1.127
c_1-pentadecanoylglycerol+%2815%3A0%29 = 1-pentadecanoylglycerol+%2815%3A0%29
sp_Carbohydrate = Carbohydrate
c_docosahexaenoylcarnitine+%28C22%3A6%29* = docosahexaenoylcarnitine+%28C22%3A6%29*
c_N-acetylputrescine = N-acetylputrescine
c_catechol+sulfate = catechol+sulfate
2786635 = 3.1.3.74
2786636 = H2O
2786637 = Pi
2786638 = PLP
2786639 = pyridoxal
c_glycine = glycine
c_quinolinate = quinolinate
c_1-pentadecanoyl-2-linoleoyl-GPC+%2815%3A0%2F18%3A2%29* = 1-pentadecanoyl-2-linoleoyl-GPC+%2815%3A0%2F18%3A2%29*
c_17-methylstearate+%28i19%3A0%29 = 17-methylstearate+%28i19%3A0%29
2786640 = 1.4.3.5
2786641 = FMN
2786642 = O2
2786643 = H2O
2786644 = pyridoxamine+phosphate
2786645 = H2O2
c_adrenate+%2822%3A4n6%29 = adrenate+%2822%3A4n6%29
2786646 = NH3
2786647 = H%2B
2786649 = 1.4.3.5
2786650 = pyridoxine+phosphate
2786651 = FMN
2786652 = O2
2786653 = H2O2
2786655 = 1.1.1.107
2786656 = H%2B
2786657 = NAD%2B
2786658 = NADH
2786659 = 4-pyridoxolactone
2786661 = 3.1.3.74
2786662 = Pi
2786663 = H2O
2786665 = pyridoxamine
2786666 = 2.7.1.35
2786667 = ATP
2786669 = ADP
c_4-hydroxy-2-oxoglutaric+acid = 4-hydroxy-2-oxoglutaric+acid
c_levetiracetam = levetiracetam
2786670 = H%2B
2786671 = Zn2%2B
2786673 = 2.7.1.35
2786674 = ATP
2786676 = pyridoxine+%28Vitamin+B6%29
2786677 = ADP
c_arachidate+%2820%3A0%29 = arachidate+%2820%3A0%29
2786678 = H%2B
2786679 = Zn2%2B
c_phenylpyruvate = phenylpyruvate
c_1-%281-enyl-oleoyl%29-2-docosahexaenoyl-GPC+%28P-18%3A1%2F22%3A6%29* = 1-%281-enyl-oleoyl%29-2-docosahexaenoyl-GPC+%28P-18%3A1%2F22%3A6%29*
2949708 = 5-hydroxymethylcytosine
p_Pentose+Metabolism+ = Pentose+Metabolism+
2949707 = N4-acetylcytidine
2949706 = pseudouridine
2949705 = 2%27%2C3%27-cUMP
2949709 = 5-methylcytosine
2786680 = 3.1.1.27
2786681 = pyridoxate
2786683 = H2O
2786684 = H%2B
2786685 = Zn2%2B
2786686 = 3.1.3.74
2786689 = H2O
2949700 = 1-methylhistamine
2949704 = 2%27-deoxycytidine+3%27-monophosphate
2949703 = 5.3.3.-
2949702 = NH3
2949701 = H2O
2786690 = Pi
2786691 = 1.2.3.1
2786692 = H2O2
2786694 = O2
2786695 = H2O
2786697 = PYRIDOXAL+%28VitB6%29+METABOLISM
2786698 = 3.5.4.12
2786699 = dCMP
c_1-nonadecanoyl-GPC+%2819%3A0%29 = 1-nonadecanoyl-GPC+%2819%3A0%29
c_sphingomyelin+%28d18%3A2%2F14%3A0%2C+d18%3A1%2F14%3A1%29* = sphingomyelin+%28d18%3A2%2F14%3A0%2C+d18%3A1%2F14%3A1%29*
c_methylmalonate+%28MMA%29 = methylmalonate+%28MMA%29
2785380 = 1.1.1.21
2785381 = xylitol+%28D+or+L%29
2785382 = xylulose
2785383 = H%2B
2785384 = NADP%2B
2785385 = NADPH
